DATE,HOUR,habitacion
2009-12-17,09:37:01.000019,cocina
2009-12-17,09:37:02.000036,salon
2009-12-17,09:43:38.000094,salon
2009-12-17,09:44:05.000027,baño
2009-12-17,09:55:05.000012,baño
2009-12-17,09:55:11.000091,dormitorio
2009-12-17,10:21:19.000029,dormitorio
2009-12-17,10:21:28.000043,salon
2009-12-17,10:56:25.000073,salon
2009-12-17,10:56:34.000048,cocina
2009-12-17,10:58:15.000024,cocina
2009-12-17,10:59:03.000041,salon
2009-12-17,11:09:14.000080,salon
2009-12-17,11:09:21.000016,baño
2009-12-17,11:12:07.000050,baño
2009-12-17,11:12:20.000036,dormitorio
2009-12-17,11:14:27.000055,dormitorio
2009-12-17,11:14:35.000013,salon
2009-12-17,12:05:37.000015,salon
2009-12-17,12:05:49.000021,baño
2009-12-17,12:08:24.000053,baño
2009-12-17,12:08:31.000063,cocina
2009-12-17,12:22:31.000030,cocina
2009-12-17,12:22:46.000031,baño
2009-12-17,12:31:52.000077,baño
2009-12-17,12:32:16.000005,salon
2009-12-17,13:57:25.000074,salon
2009-12-17,13:58:43.000035,baño
2009-12-17,14:02:05.000040,baño
2009-12-17,14:02:55.000057,salon
2009-12-17,14:35:27.000008,salon
2009-12-17,14:35:42.000085,baño
2009-12-17,14:38:42.000061,baño
2009-12-17,14:39:03.000061,salon
2009-12-17,15:36:04.000030,salon
2009-12-17,15:36:07.000081,cocina
2009-12-17,16:43:08.000052,cocina
2009-12-17,16:44:20.000028,television
2009-12-17,16:53:22.000095,television
2009-12-17,16:58:54.000082,salon
2009-12-17,17:08:09.000034,salon
2009-12-17,17:09:17.000028,television
2009-12-17,17:22:45.000057,television
2009-12-17,17:23:29.000047,cocina
2009-12-17,17:43:44.000056,cocina
2009-12-17,17:43:57.000009,television
2009-12-17,18:00:58.000048,television
2009-12-17,18:02:42.000078,cocina
2009-12-17,18:08:32.000002,cocina
2009-12-17,18:11:17.000062,television
2009-12-17,19:32:07.000020,television
2009-12-17,19:46:02.000016,salon
2009-12-17,19:53:44.000095,salon
2009-12-17,19:55:36.000035,cocina
2009-12-17,20:03:03.000071,cocina
2009-12-17,20:03:28.000019,salon
2009-12-17,20:06:09.000044,salon
2009-12-17,20:06:09.000045,television
2009-12-17,21:55:15.000028,television
2009-12-17,21:55:20.000009,salon
2009-12-17,21:57:11.000001,salon
2009-12-17,22:04:24.000056,baño
2009-12-17,22:12:21.000022,baño
2009-12-17,22:13:18.000068,dormitorio
2009-12-18,08:28:58.000026,dormitorio
2009-12-18,08:38:07.000070,baño
2009-12-18,08:50:52.000030,baño
2009-12-18,08:52:01.000030,salon
2009-12-18,08:59:28.000051,salon
2009-12-18,08:59:50.000016,cocina
2009-12-18,09:01:50.000065,cocina
2009-12-18,09:01:54.000093,salon
2009-12-18,10:13:50.000094,salon
2009-12-18,10:15:32.000099,cocina
2009-12-18,10:42:08.000092,cocina
2009-12-18,10:42:08.000094,salon
2009-12-18,10:45:18.000098,salon
2009-12-18,10:45:58.000073,dormitorio
2009-12-18,10:51:11.000072,dormitorio
2009-12-18,10:51:13.000054,television
2009-12-18,11:25:39.000029,television
2009-12-18,11:25:40.000008,salon
2009-12-18,11:29:37.000061,salon
2009-12-18,11:29:38.000074,cocina
2009-12-18,12:06:25.000061,cocina
2009-12-18,12:07:49.000026,dormitorio
2009-12-18,12:22:36.000030,dormitorio
2009-12-18,12:22:40.000093,baño
2009-12-18,12:27:17.000002,baño
2009-12-18,12:27:32.000079,dormitorio
2009-12-18,12:29:34.000054,dormitorio
2009-12-18,12:30:00.000017,salon
2009-12-18,13:00:09.000068,salon
2009-12-18,13:00:58.000077,dormitorio
2009-12-18,13:03:22.000092,dormitorio
2009-12-18,13:07:00.000066,baño
2009-12-18,13:12:31.000009,baño
2009-12-18,13:14:55.000071,television
2009-12-18,13:17:00.000011,television
2009-12-18,13:17:02.000097,baño
2009-12-18,13:19:49.000060,baño
2009-12-18,13:19:49.000062,dormitorio
2009-12-18,13:31:24.000018,dormitorio
2009-12-18,13:32:00.000031,salon
2009-12-18,13:57:26.000056,salon
2009-12-18,13:57:29.000084,cocina
2009-12-18,14:03:29.000080,cocina
2009-12-18,14:03:30.000025,salon
2009-12-18,14:11:19.000066,salon
2009-12-18,14:11:24.000091,baño
2009-12-18,14:16:34.000082,baño
2009-12-18,14:16:54.000099,salon
2009-12-18,14:31:36.000060,salon
2009-12-18,14:31:41.000091,baño
2009-12-18,14:39:32.000086,baño
2009-12-18,14:40:33.000028,dormitorio
2009-12-18,14:43:14.000091,dormitorio
2009-12-18,14:43:16.000044,salon
2009-12-18,14:50:41.000067,salon
2009-12-18,14:50:44.000016,cocina
2009-12-18,15:00:07.000054,cocina
2009-12-18,15:00:09.000076,salon
2009-12-18,15:24:32.000060,salon
2009-12-18,15:24:38.000026,baño
2009-12-18,15:26:04.000050,baño
2009-12-18,15:27:53.000036,cocina
2009-12-18,15:29:04.000087,cocina
2009-12-18,15:29:18.000092,salon
2009-12-18,16:22:18.000050,salon
2009-12-18,16:23:37.000026,television
2009-12-18,16:25:37.000066,television
2009-12-18,16:25:38.000065,salon
2009-12-18,16:48:15.000056,salon
2009-12-18,16:57:40.000098,cocina
2009-12-18,17:00:36.000005,cocina
2009-12-18,17:00:37.000038,salon
2009-12-18,17:17:20.000089,salon
2009-12-18,17:17:23.000039,cocina
2009-12-18,17:28:39.000006,cocina
2009-12-18,17:31:32.000028,salon
2009-12-18,17:46:12.000071,salon
2009-12-18,18:01:23.000063,baño
2009-12-18,18:09:02.000002,baño
2009-12-18,18:10:42.000070,television
2009-12-18,18:14:31.000008,television
2009-12-18,18:17:09.000025,baño
2009-12-18,18:19:37.000022,baño
2009-12-18,18:20:06.000084,salon
2009-12-18,18:50:56.000035,salon
2009-12-18,18:59:39.000047,baño
2009-12-18,19:01:20.000074,baño
2009-12-18,19:01:46.000088,salon
2009-12-18,19:29:59.000046,salon
2009-12-18,19:31:31.000014,cocina
2009-12-18,20:35:19.000063,cocina
2009-12-18,20:35:28.000048,baño
2009-12-18,20:37:20.000003,baño
2009-12-18,20:37:29.000060,television
2009-12-18,20:42:33.000025,television
2009-12-18,20:42:47.000069,salon
2009-12-18,21:11:54.000018,salon
2009-12-18,21:11:58.000023,cocina
2009-12-18,21:14:00.000074,cocina
2009-12-18,21:14:03.000067,salon
2009-12-18,21:34:29.000021,salon
2009-12-18,21:34:36.000022,cocina
2009-12-18,21:39:18.000020,cocina
2009-12-18,21:39:19.000018,salon
2009-12-18,21:46:15.000026,salon
2009-12-18,21:48:20.000068,baño
2009-12-18,21:56:32.000019,baño
2009-12-18,21:58:03,dormitorio
2009-12-19,06:56:25.000011,dormitorio
2009-12-19,06:56:29.000018,baño
2009-12-19,06:58:05.000063,baño
2009-12-19,06:58:10.000018,dormitorio
2009-12-19,08:18:29.000060,dormitorio
2009-12-19,08:20:58.000042,cocina
2009-12-19,08:25:50.000091,cocina
2009-12-19,08:25:54.000067,salon
2009-12-19,09:56:22.000085,salon
2009-12-19,09:56:35.000021,baño
2009-12-19,10:37:39.000012,baño
2009-12-19,10:38:39.000066,cocina
2009-12-19,10:42:51.000089,cocina
2009-12-19,10:43:00.000022,dormitorio
2009-12-19,11:10:55.000060,dormitorio
2009-12-19,11:11:00.000082,television
2009-12-19,11:13:10.000051,television
2009-12-19,11:23:13.000058,salon
2009-12-19,11:49:09.000086,salon
2009-12-19,11:49:59.000004,television
2009-12-19,12:00:47.000033,television
2009-12-19,12:00:47.000078,salon
2009-12-19,12:07:55.000044,salon
2009-12-19,12:11:53.000022,baño
2009-12-19,12:17:00.000083,baño
2009-12-19,12:18:50.000027,cocina
2009-12-19,12:24:47.000003,cocina
2009-12-19,12:24:47.000005,salon
2009-12-19,12:33:02.000087,salon
2009-12-19,12:33:03.000085,cocina
2009-12-19,13:06:11.000014,cocina
2009-12-19,13:07:40.000099,dormitorio
2009-12-19,13:26:56.000068,dormitorio
2009-12-19,13:28:27.000072,cocina
2009-12-19,13:30:02.000068,cocina
2009-12-19,13:31:15.000021,salon
2009-12-19,14:05:40.000049,salon
2009-12-19,14:06:30.000073,television
2009-12-19,14:08:38.000030,television
2009-12-19,14:09:17.000095,baño
2009-12-19,14:11:07.000077,baño
2009-12-19,14:12:02.000002,salon
2009-12-19,14:29:39.000093,salon
2009-12-19,14:29:47.000072,cocina
2009-12-19,14:36:59.000024,cocina
2009-12-19,14:37:08.000011,television
2009-12-19,14:40:45.000095,television
2009-12-19,14:40:46.000040,salon
2009-12-19,15:21:17.000003,salon
2009-12-19,15:21:43.000067,television
2009-12-19,15:26:20.000070,television
2009-12-19,15:26:21.000054,salon
2009-12-19,15:35:50.000067,salon
2009-12-19,15:36:15.000030,baño
2009-12-19,15:39:12.000026,baño
2009-12-19,15:40:57.000057,television
2009-12-19,15:55:27.000099,television
2009-12-19,15:55:30.000092,salon
2009-12-19,16:13:57.000062,salon
2009-12-19,16:14:00.000011,cocina
2009-12-19,16:16:53.000055,cocina
2009-12-19,16:16:55.000094,salon
2009-12-19,17:03:41.000052,salon
2009-12-19,17:04:26.000011,baño
2009-12-19,17:06:04.000047,baño
2009-12-19,17:06:10.000060,salon
2009-12-19,17:42:06.000002,salon
2009-12-19,17:43:03.000087,baño
2009-12-19,17:53:26.000040,baño
2009-12-19,17:55:23.000014,salon
2009-12-19,21:59:20.000001,salon
2009-12-19,22:00:17.000099,baño
2009-12-19,22:13:01.000084,baño
2009-12-19,22:13:06.000087,dormitorio
2009-12-20,08:08:07.000034,dormitorio
2009-12-20,08:10:01.000096,cocina
2009-12-20,08:12:08.000069,cocina
2009-12-20,08:12:35.000096,television
2009-12-20,08:14:20.000097,television
2009-12-20,08:15:50.000070,baño
2009-12-20,08:27:00.000036,baño
2009-12-20,08:32:37.000067,salon
2009-12-20,09:06:16,salon
2009-12-20,09:06:21.000043,cocina
2009-12-20,09:11:34.000042,cocina
2009-12-20,09:11:36.000023,salon
2009-12-20,09:30:56.000072,salon
2009-12-20,09:34:29.000004,cocina
2009-12-20,09:46:32.000090,cocina
2009-12-20,09:46:32.000092,salon
2009-12-20,09:57:08.000035,salon
2009-12-20,09:58:03.000058,baño
2009-12-20,10:05:16.000055,baño
2009-12-20,10:09:23.000076,salon
2009-12-20,12:02:23.000058,salon
2009-12-20,12:02:24.000014,cocina
2009-12-20,12:36:35.000001,cocina
2009-12-20,12:37:17.000081,salon
2009-12-20,13:09:29.000038,salon
2009-12-20,13:09:33.000031,baño
2009-12-20,13:13:40.000066,baño
2009-12-20,13:13:46.000081,cocina
2009-12-20,13:59:01.000031,cocina
2009-12-20,13:59:03.000091,salon
2009-12-20,15:34:51.000006,salon
2009-12-20,15:34:55.000057,baño
2009-12-20,15:36:55.000033,baño
2009-12-20,15:37:06.000048,dormitorio
2009-12-20,15:39:14.000036,dormitorio
2009-12-20,15:39:17.000030,baño
2009-12-20,15:41:19.000064,baño
2009-12-20,15:41:48.000023,salon
2009-12-20,16:00:16.000091,salon
2009-12-20,16:00:23.000052,cocina
2009-12-20,16:03:30.000011,cocina
2009-12-20,16:03:30.000090,salon
2009-12-20,20:15:59.000026,salon
2009-12-20,20:18:06.000030,baño
2009-12-20,20:23:44.000017,baño
2009-12-20,20:23:49.000024,salon
2009-12-20,21:37:07.000010,salon
2009-12-20,21:38:10.000091,baño
2009-12-20,21:45:13.000088,baño
2009-12-20,21:46:54.000053,dormitorio
2009-12-21,07:44:55.000031,dormitorio
2009-12-21,07:47:21.000042,salon
2009-12-21,09:28:48.000040,salon
2009-12-21,09:28:54.000035,baño
2009-12-21,09:30:44.000027,baño
2009-12-21,09:30:52.000034,cocina
2009-12-21,09:56:02.000042,cocina
2009-12-21,10:00:48.000086,baño
2009-12-21,10:14:31.000012,baño
2009-12-21,10:14:48.000085,dormitorio
2009-12-21,10:21:36.000050,dormitorio
2009-12-21,10:22:02.000010,baño
2009-12-21,10:28:22.000024,baño
2009-12-21,10:31:52.000093,salon
2009-12-21,11:05:18.000070,salon
2009-12-21,11:05:44.000060,baño
2009-12-21,11:10:05.000002,baño
2009-12-21,11:10:16.000028,dormitorio
2009-12-21,11:53:31.000039,dormitorio
2009-12-21,11:53:52.000034,salon
2009-12-21,12:00:55.000030,salon
2009-12-21,12:00:55.000032,television
2009-12-21,12:28:22.000029,television
2009-12-21,12:29:00.000069,baño
2009-12-21,12:31:41.000062,baño
2009-12-21,12:35:24.000090,cocina
2009-12-21,12:52:50.000042,cocina
2009-12-21,12:52:57.000093,salon
2009-12-21,13:16:02.000084,salon
2009-12-21,13:16:10.000049,dormitorio
2009-12-21,13:44:52.000006,dormitorio
2009-12-21,13:44:54.000075,baño
2009-12-21,13:48:39.000081,baño
2009-12-21,13:49:29.000032,cocina
2009-12-21,14:00:14.000084,cocina
2009-12-21,14:00:20.000052,salon
2009-12-21,14:23:43.000034,salon
2009-12-21,14:23:50.000064,television
2009-12-21,15:55:31.000031,television
2009-12-21,15:57:25.000008,dormitorio
2009-12-21,16:01:29.000070,dormitorio
2009-12-21,16:01:41.000059,baño
2009-12-21,16:05:20.000099,baño
2009-12-21,16:07:19.000079,television
2009-12-21,16:59:40.000044,television
2009-12-21,17:00:59.000032,baño
2009-12-21,17:02:11.000008,baño
2009-12-21,17:02:18.000062,cocina
2009-12-21,17:15:45.000017,cocina
2009-12-21,17:16:23.000017,television
2009-12-21,18:58:07.000022,television
2009-12-21,18:59:07.000071,cocina
2009-12-21,19:01:21.000048,cocina
2009-12-21,21:01:30.000022,baño
2009-12-21,21:04:18.000006,baño
2009-12-21,21:06:57.000094,cocina
2009-12-21,21:12:49.000094,cocina
2009-12-21,21:13:05.000006,baño
2009-12-21,21:23:16.000008,baño
2009-12-21,21:24:29.000074,dormitorio
2009-12-22,07:16:52.000023,dormitorio
2009-12-22,07:16:52.000072,baño
2009-12-22,07:19:13.000092,baño
2009-12-22,07:19:23.000078,dormitorio
2009-12-22,08:32:19.000065,dormitorio
2009-12-22,08:32:58.000038,salon
2009-12-22,08:34:24.000080,salon
2009-12-22,08:34:27.000098,cocina
2009-12-22,08:39:04.000076,cocina
2009-12-22,08:39:08.000071,salon
2009-12-22,08:44:32.000071,salon
2009-12-22,08:44:33.000084,cocina
2009-12-22,08:52:59.000048,cocina
2009-12-22,08:53:09.000048,salon
2009-12-22,08:56:44.000059,salon
2009-12-22,09:01:09.000020,baño
2009-12-22,09:34:58.000022,baño
2009-12-22,09:49:09,salon
2009-12-22,09:56:15.000033,salon
2009-12-22,09:56:16.000061,baño
2009-12-22,09:58:15.000070,baño
2009-12-22,09:58:24.000055,salon
2009-12-22,10:17:15.000061,salon
2009-12-22,10:17:20,baño
2009-12-22,10:24:00.000018,baño
2009-12-22,10:24:13.000070,cocina
2009-12-22,10:31:11.000082,cocina
2009-12-22,10:31:12.000027,salon
2009-12-22,14:10:50.000082,salon
2009-12-22,14:10:51.000080,cocina
2009-12-22,14:20:41.000014,cocina
2009-12-22,14:21:25.000027,salon
2009-12-22,14:25:25.000044,salon
2009-12-22,14:25:36.000081,baño
2009-12-22,14:29:26.000052,baño
2009-12-22,14:29:32.000056,dormitorio
2009-12-22,14:42:51.000023,dormitorio
2009-12-22,14:42:54.000026,television
2009-12-22,15:28:24.000015,television
2009-12-22,15:28:30.000084,cocina
2009-12-22,15:30:41.000071,cocina
2009-12-22,15:30:46.000090,salon
2009-12-22,15:51:13.000083,salon
2009-12-22,15:52:49.000074,baño
2009-12-22,15:55:00.000031,baño
2009-12-22,15:56:12.000062,television
2009-12-22,16:31:47.000086,television
2009-12-22,16:39:14.000007,baño
2009-12-22,16:53:46.000079,baño
2009-12-22,16:53:52.000093,dormitorio
2009-12-22,16:57:19.000069,dormitorio
2009-12-22,16:57:25.000002,baño
2009-12-22,17:00:50.000062,baño
2009-12-22,17:02:46.000048,salon
2009-12-22,17:05:42.000069,salon
2009-12-22,17:08:40.000080,dormitorio
2009-12-22,17:18:39.000042,dormitorio
2009-12-22,17:20:21.000082,television
2009-12-22,17:26:37.000057,television
2009-12-22,17:28:43.000086,cocina
2009-12-22,17:30:05.000043,cocina
2009-12-22,17:31:10.000097,television
2009-12-22,18:16:19.000056,television
2009-12-22,18:18:01.000075,cocina
2009-12-22,18:22:56.000004,cocina
2009-12-22,18:24:50.000031,dormitorio
2009-12-22,18:26:15.000004,dormitorio
2009-12-22,18:26:18.000066,baño
2009-12-22,18:29:13.000088,baño
2009-12-22,18:29:38.000036,cocina
2009-12-22,18:31:04.000030,cocina
2009-12-22,18:35:04.000056,television
2009-12-22,19:44:41.000061,television
2009-12-22,19:44:42.000010,baño
2009-12-22,19:46:32.000086,baño
2009-12-22,19:46:44.000079,cocina
2009-12-22,19:51:10.000012,cocina
2009-12-22,19:51:23.000080,television
2009-12-22,20:07:20.000045,television
2009-12-22,20:07:26.000024,salon
2009-12-22,21:01:22.000040,salon
2009-12-22,21:02:56.000057,cocina
2009-12-22,21:04:44.000002,cocina
2009-12-22,21:05:11.000052,baño
2009-12-22,21:13:33.000049,baño
2009-12-22,21:15:33.000006,dormitorio
2009-12-23,08:00:54.000092,dormitorio
2009-12-23,08:06:04.000085,cocina
2009-12-23,08:09:03.000034,cocina
2009-12-23,08:09:04.000081,salon
2009-12-23,08:14:26.000042,salon
2009-12-23,08:16:35.000078,cocina
2009-12-23,08:18:59.000052,cocina
2009-12-23,08:19:44.000041,salon
2009-12-23,08:31:44.000066,salon
2009-12-23,08:31:47.000085,cocina
2009-12-23,08:39:31.000048,cocina
2009-12-23,08:39:33.000015,salon
2009-12-23,08:55:48.000048,salon
2009-12-23,08:55:51.000086,baño
2009-12-23,08:59:13.000042,baño
2009-12-23,08:59:19.000077,salon
2009-12-23,09:33:12.000026,salon
2009-12-23,09:36:46.000021,baño
2009-12-23,09:42:44.000012,baño
2009-12-23,09:42:50.000097,dormitorio
2009-12-23,09:45:49.000003,dormitorio
2009-12-23,09:46:02.000086,cocina
2009-12-23,09:56:23.000088,cocina
2009-12-23,09:56:41.000010,baño
2009-12-23,10:20:11.000045,baño
2009-12-23,10:20:23.000002,dormitorio
2009-12-23,11:09:27.000065,dormitorio
2009-12-23,11:09:30.000092,baño
2009-12-23,11:12:28.000012,baño
2009-12-23,11:12:32.000082,dormitorio
2009-12-23,11:14:28.000056,dormitorio
2009-12-23,11:16:49.000090,salon
2009-12-23,11:57:11.000003,salon
2009-12-23,11:59:22.000005,cocina
2009-12-23,12:05:22.000050,cocina
2009-12-23,12:05:26.000001,salon
2009-12-23,12:11:31.000034,salon
2009-12-23,12:13:03.000019,television
2009-12-23,12:23:16.000097,television
2009-12-23,12:23:19.000001,salon
2009-12-23,12:28:00.000061,salon
2009-12-23,12:28:59.000087,cocina
2009-12-23,12:53:42.000057,cocina
2009-12-23,12:55:47.000082,baño
2009-12-23,12:57:09.000050,baño
2009-12-23,12:57:13.000089,cocina
2009-12-23,13:14:24.000087,cocina
2009-12-23,13:14:31.000011,salon
2009-12-23,13:16:06.000086,salon
2009-12-23,13:16:09.000012,cocina
2009-12-23,13:30:39.000089,cocina
2009-12-23,13:30:47.000093,salon
2009-12-23,13:53:26.000074,salon
2009-12-23,13:53:27.000020,television
2009-12-23,14:06:53.000063,television
2009-12-23,14:08:12.000099,dormitorio
2009-12-23,14:49:27.000016,dormitorio
2009-12-23,14:49:35.000097,salon
2009-12-23,15:26:21.000092,salon
2009-12-23,15:26:25.000092,baño
2009-12-23,15:28:54.000055,baño
2009-12-23,15:28:58.000095,cocina
2009-12-23,15:41:25.000011,cocina
2009-12-23,16:01:25.000093,salon
2009-12-23,16:03:43.000097,salon
2009-12-23,16:09:44.000053,baño
2009-12-23,16:31:32.000011,baño
2009-12-23,16:31:35.000029,dormitorio
2009-12-23,16:33:37.000052,dormitorio
2009-12-23,16:34:43.000016,baño
2009-12-23,16:48:33.000083,baño
2009-12-23,16:48:38.000063,dormitorio
2009-12-23,16:52:15.000050,dormitorio
2009-12-23,16:52:26.000031,baño
2009-12-23,16:57:11.000013,baño
2009-12-23,16:57:23.000099,dormitorio
2009-12-23,16:59:03.000026,dormitorio
2009-12-23,16:59:11.000003,baño
2009-12-23,17:02:28.000060,baño
2009-12-23,17:05:45.000098,salon
2009-12-23,19:43:28.000056,salon
2009-12-23,19:43:31.000091,baño
2009-12-23,20:01:04.000068,baño
2009-12-23,20:31:15.000015,salon
2009-12-23,22:03:01.000098,salon
2009-12-23,22:03:05.000027,cocina
2009-12-23,22:15:37.000025,cocina
2009-12-23,22:21:08.000055,baño
2009-12-23,22:30:26.000005,baño
2009-12-23,22:30:46.000028,salon
2009-12-23,22:36:36.000077,salon
2009-12-23,22:37:03.000008,dormitorio
2009-12-24,08:09:59.000008,dormitorio
2009-12-24,08:18:21.000022,baño
2009-12-24,08:24:07.000005,baño
2009-12-24,08:25:03.000060,salon
2009-12-24,08:49:17.000018,salon
2009-12-24,08:49:35.000034,cocina
2009-12-24,09:08:45.000050,cocina
2009-12-24,09:08:45.000051,salon
2009-12-24,10:25:37.000088,salon
2009-12-24,10:30:23.000022,cocina
2009-12-24,10:34:48.000003,cocina
2009-12-24,10:38:12.000014,salon
2009-12-24,11:09:57.000086,salon
2009-12-24,11:10:19.000030,baño
2009-12-24,11:14:19.000012,baño
2009-12-24,11:14:53.000008,dormitorio
2009-12-24,11:16:51.000007,dormitorio
2009-12-24,11:17:57.000087,salon
2009-12-24,11:30:59.000009,salon
2009-12-24,11:30:59.000054,television
2009-12-24,12:21:47.000068,television
2009-12-24,12:25:15.000069,cocina
2009-12-24,12:40:36.000074,cocina
2009-12-24,12:42:40.000083,salon
2009-12-24,12:47:40.000005,salon
2009-12-24,12:49:07.000040,baño
2009-12-24,13:36:01.000063,baño
2009-12-24,13:36:47.000036,salon
2009-12-24,14:32:59.000096,salon
2009-12-24,14:33:10.000079,television
2009-12-24,14:35:41.000030,television
2009-12-24,14:36:35.000059,dormitorio
2009-12-24,14:43:49.000017,dormitorio
2009-12-24,14:45:06.000057,baño
2009-12-24,14:48:16.000072,baño
2009-12-24,14:48:44.000066,cocina
2009-12-24,14:53:49.000048,cocina
2009-12-24,14:54:03.000099,dormitorio
2009-12-24,14:59:37.000055,dormitorio
2009-12-24,14:59:49.000004,salon
2009-12-24,15:13:27.000036,salon
2009-12-24,15:13:27.000085,television
2009-12-24,15:16:41.000032,television
2009-12-24,15:16:57.000087,baño
2009-12-24,15:18:30.000050,baño
2009-12-24,15:19:27.000029,cocina
2009-12-24,15:22:59.000002,cocina
2009-12-24,15:23:01.000090,salon
2009-12-24,15:28:16.000098,salon
2009-12-24,15:28:33.000068,cocina
2009-12-24,15:30:36.000047,cocina
2009-12-24,15:33:05.000022,baño
2009-12-24,15:35:40.000016,baño
2009-12-24,15:35:43.000094,dormitorio
2009-12-24,15:37:19.000068,dormitorio
2009-12-24,15:40:04.000069,television
2009-12-24,17:02:19.000032,television
2009-12-24,17:09:03.000086,cocina
2009-12-24,17:27:59.000095,cocina
2009-12-24,17:28:20.000070,television
2009-12-24,18:56:35.000081,television
2009-12-24,18:56:37.000033,baño
2009-12-24,18:58:27.000077,baño
2009-12-24,18:59:05.000054,salon
2009-12-24,19:03:13.000027,salon
2009-12-24,19:04:14.000068,television
2009-12-24,23:24:24.000009,television
2009-12-24,23:24:26.000041,salon
2009-12-24,23:29:01.000061,salon
2009-12-24,23:29:53.000068,television
2009-12-24,23:51:27.000059,television
2009-12-24,23:54:24.000098,baño
2009-12-24,23:58:28.000097,baño
2009-12-24,23:58:34.000031,dormitorio
2009-12-25,01:58:34.000052,dormitorio
2009-12-25,01:58:40.000063,baño
2009-12-25,02:00:40.000038,baño
2009-12-25,02:00:47.000004,dormitorio
2009-12-25,08:38:35.000077,dormitorio
2009-12-25,08:38:37.000068,baño
2009-12-25,08:40:28.000038,baño
2009-12-25,08:40:33.000097,dormitorio
2009-12-25,08:42:34.000067,dormitorio
2009-12-25,08:58:07.000061,salon
2009-12-25,09:34:38.000002,salon
2009-12-25,09:34:41.000018,baño
2009-12-25,09:39:36.000042,baño
2009-12-25,09:39:45.000050,dormitorio
2009-12-25,09:45:35.000078,dormitorio
2009-12-25,09:45:47.000026,salon
2009-12-25,10:04:06.000027,salon
2009-12-25,10:05:01.000031,baño
2009-12-25,10:18:49.000072,baño
2009-12-25,10:19:01.000024,dormitorio
2009-12-25,10:44:24.000010,dormitorio
2009-12-25,10:45:07.000070,cocina
2009-12-25,11:37:57.000094,cocina
2009-12-25,11:38:02.000072,salon
2009-12-25,12:20:23.000088,salon
2009-12-25,12:20:30.000067,baño
2009-12-25,12:33:41.000052,baño
2009-12-25,12:34:00.000090,salon
2009-12-25,14:03:46.000068,salon
2009-12-25,14:03:48.000083,cocina
2009-12-25,14:05:56.000048,cocina
2009-12-25,14:07:58.000079,salon
2009-12-25,14:36:17.000080,salon
2009-12-25,14:37:08.000077,baño
2009-12-25,14:41:38.000017,baño
2009-12-25,14:41:44.000085,dormitorio
2009-12-25,14:48:43,dormitorio
2009-12-25,14:49:00.000050,salon
2009-12-25,15:05:28.000081,salon
2009-12-25,15:05:31.000037,cocina
2009-12-25,15:23:34.000033,cocina
2009-12-25,15:24:16.000059,television
2009-12-25,16:22:02.000060,television
2009-12-25,16:23:03.000067,baño
2009-12-25,16:25:36.000028,baño
2009-12-25,16:27:32.000053,salon
2009-12-25,18:12:53.000053,salon
2009-12-25,18:14:29.000050,baño
2009-12-25,18:17:14.000038,baño
2009-12-25,18:17:28.000092,television
2009-12-25,20:03:00,television
2009-12-25,20:03:13.000035,cocina
2009-12-25,20:06:04.000029,cocina
2009-12-25,20:08:37.000080,salon
2009-12-25,20:10:26.000087,salon
2009-12-25,20:11:14.000009,television
2009-12-25,20:30:23.000021,television
2009-12-25,20:30:35.000060,cocina
2009-12-25,20:34:08.000038,cocina
2009-12-25,20:34:21.000025,television
2009-12-25,21:59:06.000026,television
2009-12-25,22:00:12,baño
2009-12-25,22:19:56.000040,baño
2009-12-25,22:20:01.000028,dormitorio
2009-12-26,08:37:42.000053,dormitorio
2009-12-26,08:37:46.000016,baño
2009-12-26,08:39:41.000011,baño
2009-12-26,08:40:18.000089,salon
2009-12-26,09:32:22.000031,salon
2009-12-26,09:32:24.000084,baño
2009-12-26,09:34:59.000006,baño
2009-12-26,09:35:07.000058,cocina
2009-12-26,09:41:11.000060,cocina
2009-12-26,09:41:13.000096,salon
2009-12-26,13:02:07.000032,salon
2009-12-26,13:02:10.000095,cocina
2009-12-26,13:35:04.000059,cocina
2009-12-26,13:37:13.000096,baño
2009-12-26,13:52:57.000004,baño
2009-12-26,13:53:00.000032,dormitorio
2009-12-26,13:57:21.000065,dormitorio
2009-12-26,13:58:28.000070,salon
2009-12-26,14:08:03.000029,salon
2009-12-26,14:08:46.000003,baño
2009-12-26,14:10:55.000058,baño
2009-12-26,14:12:56.000054,salon
2009-12-26,14:35:33.000068,salon
2009-12-26,14:35:55.000030,baño
2009-12-26,14:39:33.000025,baño
2009-12-26,14:41:01.000071,cocina
2009-12-26,15:21:15.000009,cocina
2009-12-26,15:25:27.000080,salon
2009-12-26,15:54:56.000072,salon
2009-12-26,15:55:16.000044,baño
2009-12-26,15:58:12.000063,baño
2009-12-26,16:05:47.000097,television
2009-12-26,16:07:58.000038,television
2009-12-26,16:08:51.000017,cocina
2009-12-26,16:30:28.000031,cocina
2009-12-26,16:30:31.000049,salon
2009-12-26,16:43:03.000062,salon
2009-12-26,16:43:19.000075,baño
2009-12-26,16:46:10.000010,baño
2009-12-26,16:46:29.000006,salon
2009-12-26,16:54:04.000036,salon
2009-12-26,16:54:07.000058,cocina
2009-12-26,16:56:43.000050,cocina
2009-12-26,16:57:38.000034,television
2009-12-26,17:30:46.000059,television
2009-12-26,17:30:50.000065,baño
2009-12-26,17:35:32.000085,baño
